observed_at_utc,year,season,wind_speed_ms,wind_direction_deg_true,line_azimuth_deg,wind_perpendicular_ms,air_temperature_c,global_solar_radiation_wm2,convective_heat_loss_wm,radiative_heat_loss_wm,solar_heat_gain_wm,net_heat_loss_wm,rating_multiplier
2024-08-13 02:00:00+00:00,2024,summer,5.144,130.0,22.33,4.901308868027323,15.7,0.0,265.2323899332786,19.69192137289192,0.0,284.9243113061705,1.6802255615064556
2024-08-13 03:00:00+00:00,2024,summer,4.63,140.0,22.33,4.10049882431967,15.8,0.0,237.1448989262548,19.667351650779768,0.0,256.81225057703455,1.5951836961355228
2024-08-13 04:00:00+00:00,2024,summer,6.173,150.0,22.33,4.886198761958263,15.7,0.0,264.72676732050064,19.69192137289192,0.0,284.41868869339254,1.6787340473677677
2024-08-13 05:00:00+00:00,2024,summer,5.659,160.0,22.33,3.8107688523463334,15.7,0.0,227.0280345940453,19.69192137289192,0.0,246.71995596693722,1.5635255164068496
2024-08-13 06:00:00+00:00,2024,summer,5.144,160.0,22.33,3.463968011392391,16.0,41.0,212.94510929013026,19.61813562120077,0.5863,231.97694491133103,1.51609091776224
2024-08-13 07:00:00+00:00,2024,summer,8.231,200.0,22.33,0.3346310084316504,17.1,159.0,66.00964614959574,19.345616272624557,2.2737,83.08156242222029,0.9073088799958469
2024-08-13 08:00:00+00:00,2024,summer,8.746,200.0,22.33,0.3555683148758613,17.2,263.0,67.78583987971533,19.320687624559913,3.7609,83.34562750427523,0.9087496239629261
2024-08-13 09:00:00+00:00,2024,summer,9.26,250.0,22.33,6.8457198830375185,14.3,434.0,333.7618661801644,20.033227493424036,6.2062,347.5888936735884,1.8558196950837302
2024-08-13 10:00:00+00:00,2024,summer,9.774,250.0,22.33,7.225709086048456,16.0,335.0,335.42787331698486,19.61813562120077,4.7905,350.25550893818564,1.8629247868226935
2024-08-13 11:00:00+00:00,2024,summer,10.803,260.0,22.33,9.128339802020065,16.2,244.0,386.2410797292351,19.568817359993037,3.4892,402.32069708922813,1.9965905965058925
2024-08-13 12:00:00+00:00,2024,summer,10.803,260.0,22.33,9.128339802020065,15.6,212.0,390.18231523667623,19.71646559010476,3.0316,406.86718082678095,2.0078402852775126
2024-08-13 13:00:00+00:00,2024,summer,11.318,270.0,22.33,10.469273465669286,16.4,150.0,418.9527498414578,19.519396725683997,2.145,436.32714656714177,2.07926072728657
2024-08-13 14:00:00+00:00,2024,summer,10.803,270.0,22.33,9.992892847643162,16.5,131.0,406.37225754326863,19.494647974379557,1.8733,423.99360551764823,2.0496631217308927
2024-08-13 15:00:00+00:00,2024,summer,11.318,270.0,22.33,10.469273465669286,16.2,294.0,420.38262270781087,19.568817359993037,4.2042,435.7472400678039,2.077878533072875
2024-08-13 16:00:00+00:00,2024,summer,10.803,280.0,22.33,10.553816900738386,15.5,238.0,427.5068481000023,19.740984320074872,3.4034,443.84443242007717,2.0970955661782247
2024-08-13 17:00:00+00:00,2024,summer,9.26,270.0,22.33,8.565601015382363,15.4,299.0,376.3999964193421,19.765477580452682,4.2757000000000005,391.8897739997948,1.9705379324337038
