snapshot,line_id,bus0,bus1,flow_MW,abs_flow_MW,rating_MW,overload_MW
2030-01-15 15:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 16:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 17:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 18:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 19:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 20:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-15 21:00:00,1021-2341-1,1021,2341,-91.19999999999982,91.19999999999982,192.0,0.0
2030-01-15 22:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-15 23:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-16 00:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-16 01:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 02:00:00,1021-2341-1,1021,2341,-91.19999999999999,91.19999999999999,192.0,0.0
2030-01-16 03:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-16 04:00:00,1021-2341-1,1021,2341,-91.19999999999982,91.19999999999982,192.0,0.0
2030-01-16 05:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 06:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-16 07:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-16 08:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 09:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 10:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 11:00:00,1021-2341-1,1021,2341,-24.371495378929467,24.371495378929467,192.0,0.0
2030-01-16 12:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 13:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 14:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 15:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
